Data,Entrada,Saida,Placa,Marca/Modelo,Entrada_Completa,Saida_Completa,Duracao_temp,Marca,Modelo,Duracao,Mes,Hora_Entrada,Dia_Semana,Dia_Semana_PT
06/06/2025,06:36,17:22,POI0J21,Peugeot/208,2025-06-06 06:36:00,2025-06-06 17:22:00,0 days 10:46:00,0,1,10.766666666666667,6,6,Friday,Sexta
06/06/2025,06:19,15:23,LKM1Z43,Citroen/C3,2025-06-06 06:19:00,2025-06-06 15:23:00,0 days 09:04:00,0,1,9.066666666666666,6,6,Friday,Sexta
06/06/2025,06:22,16:40,HGF2X65,BYD/Dolphin,2025-06-06 06:22:00,2025-06-06 16:40:00,0 days 10:18:00,0,1,10.3,6,6,Friday,Sexta
06/06/2025,06:03,15:17,QAZ3W87,Toyota/Etios,2025-06-06 06:03:00,2025-06-06 15:17:00,0 days 09:14:00,0,1,9.233333333333333,6,6,Friday,Sexta
06/06/2025,08:43,18:13,WSX4E09,Chevrolet/Cruze,2025-06-06 08:43:00,2025-06-06 18:13:00,0 days 09:30:00,0,1,9.5,6,8,Friday,Sexta
06/06/2025,09:14,19:02,EDC5R21,Volkswagen/Fox,2025-06-06 09:14:00,2025-06-06 19:02:00,0 days 09:48:00,0,1,9.8,6,9,Friday,Sexta
06/06/2025,09:52,17:36,RFV6T43,Hyundai/Tucson,2025-06-06 09:52:00,2025-06-06 17:36:00,0 days 07:44:00,0,1,7.733333333333333,6,9,Friday,Sexta
06/06/2025,08:34,19:21,TGB7Y65,Honda/Fit,2025-06-06 08:34:00,2025-06-06 19:21:00,0 days 10:47:00,0,1,10.783333333333333,6,8,Friday,Sexta
06/06/2025,09:55,15:40,YHN8U87,Nissan/March,2025-06-06 09:55:00,2025-06-06 15:40:00,0 days 05:45:00,0,1,5.75,6,9,Friday,Sexta
06/06/2025,09:23,19:34,UJM9I09,Fiat/Palio,2025-06-06 09:23:00,2025-06-06 19:34:00,0 days 10:11:00,0,1,10.183333333333334,6,9,Friday,Sexta
06/06/2025,08:37,18:08,IKL0O21,Renault/Sandero,2025-06-06 08:37:00,2025-06-06 18:08:00,0 days 09:31:00,0,1,9.516666666666667,6,8,Friday,Sexta
06/06/2025,09:46,17:15,OLP1P43,Jeep/Renegade,2025-06-06 09:46:00,2025-06-06 17:15:00,0 days 07:29:00,0,1,7.483333333333333,6,9,Friday,Sexta
06/06/2025,09:57,15:55,PAS2D65,Peugeot/308,2025-06-06 09:57:00,2025-06-06 15:55:00,0 days 05:58:00,0,1,5.966666666666667,6,9,Friday,Sexta
06/06/2025,08:28,15:08,DFG3S87,Citroen/C4,2025-06-06 08:28:00,2025-06-06 15:08:00,0 days 06:40:00,0,1,6.666666666666667,6,8,Friday,Sexta
06/06/2025,08:33,17:42,SDF4G09,Ford/Focus,2025-06-06 08:33:00,2025-06-06 17:42:00,0 days 09:09:00,0,1,9.15,6,8,Friday,Sexta
06/06/2025,09:35,17:14,GHG5H21,Kia/Soul,2025-06-06 09:35:00,2025-06-06 17:14:00,0 days 07:39:00,0,1,7.65,6,9,Friday,Sexta
06/06/2025,08:32,18:46,HJK6J43,Mitsubishi/ASX,2025-06-06 08:32:00,2025-06-06 18:46:00,0 days 10:14:00,0,1,10.233333333333333,6,8,Friday,Sexta
06/06/2025,09:55,16:38,JKL7K65,Suzuki/Swift,2025-06-06 09:55:00,2025-06-06 16:38:00,0 days 06:43:00,0,1,6.716666666666667,6,9,Friday,Sexta
06/06/2025,10:40,19:40,AJC7M65,Chevrolet/Celta,2025-06-06 10:40:00,2025-06-06 19:40:00,0 days 09:00:00,0,1,9.0,6,10,Friday,Sexta
06/06/2025,09:19,16:25,DEF7L65,Fiat/Uno,2025-06-06 09:19:00,2025-06-06 16:25:00,0 days 07:06:00,0,1,7.1,6,9,Friday,Sexta
06/06/2025,09:50,17:15,JBL7K65,Ford/Fiesta,2025-06-06 09:50:00,2025-06-06 17:15:00,0 days 07:25:00,0,1,7.416666666666667,6,9,Friday,Sexta
07/06/2025,08:10,16:14,WSX4E09,Chevrolet/Cruze,2025-06-07 08:10:00,2025-06-07 16:14:00,0 days 08:04:00,0,1,8.066666666666666,6,8,Saturday,Sábado
07/06/2025,08:28,15:36,EDC5R21,Volkswagen/Fox,2025-06-07 08:28:00,2025-06-07 15:36:00,0 days 07:08:00,0,1,7.133333333333334,6,8,Saturday,Sábado
07/06/2025,09:20,18:21,RFV6T43,Hyundai/Tucson,2025-06-07 09:20:00,2025-06-07 18:21:00,0 days 09:01:00,0,1,9.016666666666667,6,9,Saturday,Sábado
07/06/2025,08:51,17:20,TGB7Y65,Honda/Fit,2025-06-07 08:51:00,2025-06-07 17:20:00,0 days 08:29:00,0,1,8.483333333333333,6,8,Saturday,Sábado
07/06/2025,08:42,17:46,UJM9I09,Fiat/Palio,2025-06-07 08:42:00,2025-06-07 17:46:00,0 days 09:04:00,0,1,9.066666666666666,6,8,Saturday,Sábado
07/06/2025,09:58,17:32,IKL0O21,Renault/Sandero,2025-06-07 09:58:00,2025-06-07 17:32:00,0 days 07:34:00,0,1,7.566666666666666,6,9,Saturday,Sábado
07/06/2025,09:28,16:49,PAS2D65,Peugeot/308,2025-06-07 09:28:00,2025-06-07 16:49:00,0 days 07:21:00,0,1,7.35,6,9,Saturday,Sábado
07/06/2025,08:33,18:13,DFG3S87,Citroen/C4,2025-06-07 08:33:00,2025-06-07 18:13:00,0 days 09:40:00,0,1,9.666666666666666,6,8,Saturday,Sábado
07/06/2025,08:55,19:14,HJK6J43,Mitsubishi/ASX,2025-06-07 08:55:00,2025-06-07 19:14:00,0 days 10:19:00,0,1,10.316666666666666,6,8,Saturday,Sábado
09/06/2025,06:11,18:37,ALC1D23,Toyota/Corolla,2025-06-09 06:11:00,2025-06-09 18:37:00,0 days 12:26:00,0,1,12.433333333333334,6,6,Monday,Segunda
09/06/2025,06:25,19:54,JDL2M45,Chevrolet/Onix,2025-06-09 06:25:00,2025-06-09 19:54:00,0 days 13:29:00,0,1,13.483333333333333,6,6,Monday,Segunda
09/06/2025,06:24,18:05,QWE3R67,Volkswagen/Polo,2025-06-09 06:24:00,2025-06-09 18:05:00,0 days 11:41:00,0,1,11.683333333333334,6,6,Monday,Segunda
09/06/2025,06:15,19:15,RTY4U89,Hyundai/HB20,2025-06-09 06:15:00,2025-06-09 19:15:00,0 days 13:00:00,0,1,13.0,6,6,Monday,Segunda
09/06/2025,06:05,15:28,UIO5P10,Honda/Civic,2025-06-09 06:05:00,2025-06-09 15:28:00,0 days 09:23:00,0,1,9.383333333333333,6,6,Monday,Segunda
09/06/2025,06:41,18:43,ASD6F32,Nissan/Kicks,2025-06-09 06:41:00,2025-06-09 18:43:00,0 days 12:02:00,0,1,12.033333333333333,6,6,Monday,Segunda
09/06/2025,06:20,19:17,ZXC7V54,Fiat/Fastback,2025-06-09 06:20:00,2025-06-09 19:17:00,0 days 12:57:00,0,1,12.95,6,6,Monday,Segunda
09/06/2025,06:15,19:45,VBN8G76,Renault/Kwid,2025-06-09 06:15:00,2025-06-09 19:45:00,0 days 13:30:00,0,1,13.5,6,6,Monday,Segunda
09/06/2025,06:10,18:40,MNB9H98,Jeep/Compass,2025-06-09 06:10:00,2025-06-09 18:40:00,0 days 12:30:00,0,1,12.5,6,6,Monday,Segunda
09/06/2025,06:29,16:52,POI0J21,Peugeot/208,2025-06-09 06:29:00,2025-06-09 16:52:00,0 days 10:23:00,0,1,10.383333333333333,6,6,Monday,Segunda
09/06/2025,06:14,17:00,LKM1Z43,Citroen/C3,2025-06-09 06:14:00,2025-06-09 17:00:00,0 days 10:46:00,0,1,10.766666666666667,6,6,Monday,Segunda
09/06/2025,06:26,17:41,HGF2X65,BYD/Dolphin,2025-06-09 06:26:00,2025-06-09 17:41:00,0 days 11:15:00,0,1,11.25,6,6,Monday,Segunda
09/06/2025,06:43,17:16,QAZ3W87,Toyota/Etios,2025-06-09 06:43:00,2025-06-09 17:16:00,0 days 10:33:00,0,1,10.55,6,6,Monday,Segunda
09/06/2025,08:00,16:13,WSX4E09,Chevrolet/Cruze,2025-06-09 08:00:00,2025-06-09 16:13:00,0 days 08:13:00,0,1,8.216666666666667,6,8,Monday,Segunda
09/06/2025,08:31,17:35,EDC5R21,Volkswagen/Fox,2025-06-09 08:31:00,2025-06-09 17:35:00,0 days 09:04:00,0,1,9.066666666666666,6,8,Monday,Segunda
09/06/2025,08:57,16:36,RFV6T43,Hyundai/Tucson,2025-06-09 08:57:00,2025-06-09 16:36:00,0 days 07:39:00,0,1,7.65,6,8,Monday,Segunda
09/06/2025,08:09,15:31,TGB7Y65,Honda/Fit,2025-06-09 08:09:00,2025-06-09 15:31:00,0 days 07:22:00,0,1,7.366666666666666,6,8,Monday,Segunda
09/06/2025,09:03,16:27,YHN8U87,Nissan/March,2025-06-09 09:03:00,2025-06-09 16:27:00,0 days 07:24:00,0,1,7.4,6,9,Monday,Segunda
09/06/2025,09:32,17:44,UJM9I09,Fiat/Palio,2025-06-09 09:32:00,2025-06-09 17:44:00,0 days 08:12:00,0,1,8.2,6,9,Monday,Segunda
09/06/2025,08:13,19:41,IKL0O21,Renault/Sandero,2025-06-09 08:13:00,2025-06-09 19:41:00,0 days 11:28:00,0,1,11.466666666666667,6,8,Monday,Segunda
09/06/2025,08:32,16:00,OLP1P43,Jeep/Renegade,2025-06-09 08:32:00,2025-06-09 16:00:00,0 days 07:28:00,0,1,7.466666666666667,6,8,Monday,Segunda
09/06/2025,08:16,19:44,PAS2D65,Peugeot/308,2025-06-09 08:16:00,2025-06-09 19:44:00,0 days 11:28:00,0,1,11.466666666666667,6,8,Monday,Segunda
09/06/2025,08:01,18:03,DFG3S87,Citroen/C4,2025-06-09 08:01:00,2025-06-09 18:03:00,0 days 10:02:00,0,1,10.033333333333333,6,8,Monday,Segunda
09/06/2025,09:30,18:29,SDF4G09,Ford/Focus,2025-06-09 09:30:00,2025-06-09 18:29:00,0 days 08:59:00,0,1,8.983333333333333,6,9,Monday,Segunda
09/06/2025,08:03,19:17,GHG5H21,Kia/Soul,2025-06-09 08:03:00,2025-06-09 19:17:00,0 days 11:14:00,0,1,11.233333333333333,6,8,Monday,Segunda
09/06/2025,08:16,19:43,HJK6J43,Mitsubishi/ASX,2025-06-09 08:16:00,2025-06-09 19:43:00,0 days 11:27:00,0,1,11.45,6,8,Monday,Segunda
09/06/2025,09:19,18:24,JKL7K65,Suzuki/Swift,2025-06-09 09:19:00,2025-06-09 18:24:00,0 days 09:05:00,0,1,9.083333333333334,6,9,Monday,Segunda
09/06/2025,10:09,19:42,AJC7M65,Chevrolet/Celta,2025-06-09 10:09:00,2025-06-09 19:42:00,0 days 09:33:00,0,1,9.55,6,10,Monday,Segunda
09/06/2025,09:02,17:45,DEF7L65,Fiat/Uno,2025-06-09 09:02:00,2025-06-09 17:45:00,0 days 08:43:00,0,1,8.716666666666667,6,9,Monday,Segunda
09/06/2025,08:12,19:03,JBL7K65,Ford/Fiesta,2025-06-09 08:12:00,2025-06-09 19:03:00,0 days 10:51:00,0,1,10.85,6,8,Monday,Segunda
10/06/2025,06:59,18:02,ALC1D23,Toyota/Corolla,2025-06-10 06:59:00,2025-06-10 18:02:00,0 days 11:03:00,0,1,11.05,6,6,Tuesday,Terça
10/06/2025,06:50,15:47,JDL2M45,Chevrolet/Onix,2025-06-10 06:50:00,2025-06-10 15:47:00,0 days 08:57:00,0,1,8.95,6,6,Tuesday,Terça
10/06/2025,06:24,15:06,QWE3R67,Volkswagen/Polo,2025-06-10 06:24:00,2025-06-10 15:06:00,0 days 08:42:00,0,1,8.7,6,6,Tuesday,Terça
10/06/2025,06:23,16:17,RTY4U89,Hyundai/HB20,2025-06-10 06:23:00,2025-06-10 16:17:00,0 days 09:54:00,0,1,9.9,6,6,Tuesday,Terça
10/06/2025,06:54,16:50,UIO5P10,Honda/Civic,2025-06-10 06:54:00,2025-06-10 16:50:00,0 days 09:56:00,0,1,9.933333333333334,6,6,Tuesday,Terça
10/06/2025,06:48,19:05,ASD6F32,Nissan/Kicks,2025-06-10 06:48:00,2025-06-10 19:05:00,0 days 12:17:00,0,1,12.283333333333333,6,6,Tuesday,Terça
10/06/2025,06:13,15:05,ZXC7V54,Fiat/Fastback,2025-06-10 06:13:00,2025-06-10 15:05:00,0 days 08:52:00,0,1,8.866666666666667,6,6,Tuesday,Terça
10/06/2025,06:24,15:36,VBN8G76,Renault/Kwid,2025-06-10 06:24:00,2025-06-10 15:36:00,0 days 09:12:00,0,1,9.2,6,6,Tuesday,Terça
10/06/2025,06:24,17:25,MNB9H98,Jeep/Compass,2025-06-10 06:24:00,2025-06-10 17:25:00,0 days 11:01:00,0,1,11.016666666666667,6,6,Tuesday,Terça
10/06/2025,06:19,16:10,POI0J21,Peugeot/208,2025-06-10 06:19:00,2025-06-10 16:10:00,0 days 09:51:00,0,1,9.85,6,6,Tuesday,Terça
10/06/2025,06:23,15:22,LKM1Z43,Citroen/C3,2025-06-10 06:23:00,2025-06-10 15:22:00,0 days 08:59:00,0,1,8.983333333333333,6,6,Tuesday,Terça
10/06/2025,06:54,15:34,HGF2X65,BYD/Dolphin,2025-06-10 06:54:00,2025-06-10 15:34:00,0 days 08:40:00,0,1,8.666666666666666,6,6,Tuesday,Terça
10/06/2025,06:29,15:15,QAZ3W87,Toyota/Etios,2025-06-10 06:29:00,2025-06-10 15:15:00,0 days 08:46:00,0,1,8.766666666666667,6,6,Tuesday,Terça
10/06/2025,08:21,19:59,WSX4E09,Chevrolet/Cruze,2025-06-10 08:21:00,2025-06-10 19:59:00,0 days 11:38:00,0,1,11.633333333333333,6,8,Tuesday,Terça
10/06/2025,09:09,16:37,EDC5R21,Volkswagen/Fox,2025-06-10 09:09:00,2025-06-10 16:37:00,0 days 07:28:00,0,1,7.466666666666667,6,9,Tuesday,Terça
10/06/2025,08:04,15:55,RFV6T43,Hyundai/Tucson,2025-06-10 08:04:00,2025-06-10 15:55:00,0 days 07:51:00,0,1,7.85,6,8,Tuesday,Terça
10/06/2025,08:26,19:28,TGB7Y65,Honda/Fit,2025-06-10 08:26:00,2025-06-10 19:28:00,0 days 11:02:00,0,1,11.033333333333333,6,8,Tuesday,Terça
10/06/2025,08:48,17:19,YHN8U87,Nissan/March,2025-06-10 08:48:00,2025-06-10 17:19:00,0 days 08:31:00,0,1,8.516666666666667,6,8,Tuesday,Terça
10/06/2025,08:05,18:17,UJM9I09,Fiat/Palio,2025-06-10 08:05:00,2025-06-10 18:17:00,0 days 10:12:00,0,1,10.2,6,8,Tuesday,Terça
10/06/2025,08:37,18:53,IKL0O21,Renault/Sandero,2025-06-10 08:37:00,2025-06-10 18:53:00,0 days 10:16:00,0,1,10.266666666666667,6,8,Tuesday,Terça
10/06/2025,09:38,17:09,OLP1P43,Jeep/Renegade,2025-06-10 09:38:00,2025-06-10 17:09:00,0 days 07:31:00,0,1,7.516666666666667,6,9,Tuesday,Terça
10/06/2025,09:08,19:12,PAS2D65,Peugeot/308,2025-06-10 09:08:00,2025-06-10 19:12:00,0 days 10:04:00,0,1,10.066666666666666,6,9,Tuesday,Terça
10/06/2025,09:15,16:24,DFG3S87,Citroen/C4,2025-06-10 09:15:00,2025-06-10 16:24:00,0 days 07:09:00,0,1,7.15,6,9,Tuesday,Terça
10/06/2025,09:59,15:37,SDF4G09,Ford/Focus,2025-06-10 09:59:00,2025-06-10 15:37:00,0 days 05:38:00,0,1,5.633333333333334,6,9,Tuesday,Terça
10/06/2025,09:58,15:18,GHG5H21,Kia/Soul,2025-06-10 09:58:00,2025-06-10 15:18:00,0 days 05:20:00,0,1,5.333333333333333,6,9,Tuesday,Terça
10/06/2025,08:07,19:55,HJK6J43,Mitsubishi/ASX,2025-06-10 08:07:00,2025-06-10 19:55:00,0 days 11:48:00,0,1,11.8,6,8,Tuesday,Terça
10/06/2025,10:51,19:00,JKL7K65,Suzuki/Swift,2025-06-10 10:51:00,2025-06-10 19:00:00,0 days 08:09:00,0,1,8.15,6,10,Tuesday,Terça
10/06/2025,10:24,18:31,AJC7M65,Chevrolet/Celta,2025-06-10 10:24:00,2025-06-10 18:31:00,0 days 08:07:00,0,1,8.116666666666667,6,10,Tuesday,Terça
10/06/2025,08:04,17:02,DEF7L65,Fiat/Uno,2025-06-10 08:04:00,2025-06-10 17:02:00,0 days 08:58:00,0,1,8.966666666666667,6,8,Tuesday,Terça
10/06/2025,10:10,17:21,JBL7K65,Ford/Fiesta,2025-06-10 10:10:00,2025-06-10 17:21:00,0 days 07:11:00,0,1,7.183333333333334,6,10,Tuesday,Terça
11/06/2025,06:15,19:30,ALC1D23,Toyota/Corolla,2025-06-11 06:15:00,2025-06-11 19:30:00,0 days 13:15:00,0,1,13.25,6,6,Wednesday,Quarta
11/06/2025,06:43,15:01,JDL2M45,Chevrolet/Onix,2025-06-11 06:43:00,2025-06-11 15:01:00,0 days 08:18:00,0,1,8.3,6,6,Wednesday,Quarta
11/06/2025,06:38,16:58,QWE3R67,Volkswagen/Polo,2025-06-11 06:38:00,2025-06-11 16:58:00,0 days 10:20:00,0,1,10.333333333333334,6,6,Wednesday,Quarta
11/06/2025,06:56,17:21,RTY4U89,Hyundai/HB20,2025-06-11 06:56:00,2025-06-11 17:21:00,0 days 10:25:00,0,1,10.416666666666666,6,6,Wednesday,Quarta
11/06/2025,06:21,17:07,UIO5P10,Honda/Civic,2025-06-11 06:21:00,2025-06-11 17:07:00,0 days 10:46:00,0,1,10.766666666666667,6,6,Wednesday,Quarta
11/06/2025,06:16,16:39,ASD6F32,Nissan/Kicks,2025-06-11 06:16:00,2025-06-11 16:39:00,0 days 10:23:00,0,1,10.383333333333333,6,6,Wednesday,Quarta
11/06/2025,06:05,18:31,ZXC7V54,Fiat/Fastback,2025-06-11 06:05:00,2025-06-11 18:31:00,0 days 12:26:00,0,1,12.433333333333334,6,6,Wednesday,Quarta
11/06/2025,06:51,18:42,VBN8G76,Renault/Kwid,2025-06-11 06:51:00,2025-06-11 18:42:00,0 days 11:51:00,0,1,11.85,6,6,Wednesday,Quarta
11/06/2025,06:26,19:10,MNB9H98,Jeep/Compass,2025-06-11 06:26:00,2025-06-11 19:10:00,0 days 12:44:00,0,1,12.733333333333333,6,6,Wednesday,Quarta
11/06/2025,06:16,18:51,POI0J21,Peugeot/208,2025-06-11 06:16:00,2025-06-11 18:51:00,0 days 12:35:00,0,1,12.583333333333334,6,6,Wednesday,Quarta
11/06/2025,06:52,15:18,LKM1Z43,Citroen/C3,2025-06-11 06:52:00,2025-06-11 15:18:00,0 days 08:26:00,0,1,8.433333333333334,6,6,Wednesday,Quarta
11/06/2025,06:52,15:08,HGF2X65,BYD/Dolphin,2025-06-11 06:52:00,2025-06-11 15:08:00,0 days 08:16:00,0,1,8.266666666666667,6,6,Wednesday,Quarta
11/06/2025,06:24,19:00,QAZ3W87,Toyota/Etios,2025-06-11 06:24:00,2025-06-11 19:00:00,0 days 12:36:00,0,1,12.6,6,6,Wednesday,Quarta
11/06/2025,09:10,19:27,WSX4E09,Chevrolet/Cruze,2025-06-11 09:10:00,2025-06-11 19:27:00,0 days 10:17:00,0,1,10.283333333333333,6,9,Wednesday,Quarta
11/06/2025,09:21,17:29,EDC5R21,Volkswagen/Fox,2025-06-11 09:21:00,2025-06-11 17:29:00,0 days 08:08:00,0,1,8.133333333333333,6,9,Wednesday,Quarta
11/06/2025,09:22,17:16,RFV6T43,Hyundai/Tucson,2025-06-11 09:22:00,2025-06-11 17:16:00,0 days 07:54:00,0,1,7.9,6,9,Wednesday,Quarta
11/06/2025,08:55,16:57,TGB7Y65,Honda/Fit,2025-06-11 08:55:00,2025-06-11 16:57:00,0 days 08:02:00,0,1,8.033333333333333,6,8,Wednesday,Quarta
11/06/2025,09:06,15:27,YHN8U87,Nissan/March,2025-06-11 09:06:00,2025-06-11 15:27:00,0 days 06:21:00,0,1,6.35,6,9,Wednesday,Quarta
11/06/2025,09:44,19:03,UJM9I09,Fiat/Palio,2025-06-11 09:44:00,2025-06-11 19:03:00,0 days 09:19:00,0,1,9.316666666666666,6,9,Wednesday,Quarta
11/06/2025,09:13,18:38,IKL0O21,Renault/Sandero,2025-06-11 09:13:00,2025-06-11 18:38:00,0 days 09:25:00,0,1,9.416666666666666,6,9,Wednesday,Quarta
11/06/2025,09:43,15:35,OLP1P43,Jeep/Renegade,2025-06-11 09:43:00,2025-06-11 15:35:00,0 days 05:52:00,0,1,5.866666666666666,6,9,Wednesday,Quarta
11/06/2025,08:33,15:01,PAS2D65,Peugeot/308,2025-06-11 08:33:00,2025-06-11 15:01:00,0 days 06:28:00,0,1,6.466666666666667,6,8,Wednesday,Quarta
11/06/2025,08:24,15:15,DFG3S87,Citroen/C4,2025-06-11 08:24:00,2025-06-11 15:15:00,0 days 06:51:00,0,1,6.85,6,8,Wednesday,Quarta
11/06/2025,09:54,17:49,SDF4G09,Ford/Focus,2025-06-11 09:54:00,2025-06-11 17:49:00,0 days 07:55:00,0,1,7.916666666666667,6,9,Wednesday,Quarta
11/06/2025,09:17,15:54,GHG5H21,Kia/Soul,2025-06-11 09:17:00,2025-06-11 15:54:00,0 days 06:37:00,0,1,6.616666666666666,6,9,Wednesday,Quarta
11/06/2025,09:35,17:37,HJK6J43,Mitsubishi/ASX,2025-06-11 09:35:00,2025-06-11 17:37:00,0 days 08:02:00,0,1,8.033333333333333,6,9,Wednesday,Quarta
11/06/2025,09:57,19:18,JKL7K65,Suzuki/Swift,2025-06-11 09:57:00,2025-06-11 19:18:00,0 days 09:21:00,0,1,9.35,6,9,Wednesday,Quarta
11/06/2025,10:50,15:28,AJC7M65,Chevrolet/Celta,2025-06-11 10:50:00,2025-06-11 15:28:00,0 days 04:38:00,0,1,4.633333333333334,6,10,Wednesday,Quarta
11/06/2025,09:27,18:39,DEF7L65,Fiat/Uno,2025-06-11 09:27:00,2025-06-11 18:39:00,0 days 09:12:00,0,1,9.2,6,9,Wednesday,Quarta
11/06/2025,08:44,18:55,JBL7K65,Ford/Fiesta,2025-06-11 08:44:00,2025-06-11 18:55:00,0 days 10:11:00,0,1,10.183333333333334,6,8,Wednesday,Quarta
12/06/2025,06:05,17:01,ALC1D23,Toyota/Corolla,2025-06-12 06:05:00,2025-06-12 17:01:00,0 days 10:56:00,0,1,10.933333333333334,6,6,Thursday,Quinta
12/06/2025,06:17,16:53,JDL2M45,Chevrolet/Onix,2025-06-12 06:17:00,2025-06-12 16:53:00,0 days 10:36:00,0,1,10.6,6,6,Thursday,Quinta
12/06/2025,06:54,15:38,QWE3R67,Volkswagen/Polo,2025-06-12 06:54:00,2025-06-12 15:38:00,0 days 08:44:00,0,1,8.733333333333333,6,6,Thursday,Quinta
12/06/2025,06:33,15:11,RTY4U89,Hyundai/HB20,2025-06-12 06:33:00,2025-06-12 15:11:00,0 days 08:38:00,0,1,8.633333333333333,6,6,Thursday,Quinta
12/06/2025,06:10,15:56,UIO5P10,Honda/Civic,2025-06-12 06:10:00,2025-06-12 15:56:00,0 days 09:46:00,0,1,9.766666666666667,6,6,Thursday,Quinta
12/06/2025,06:18,19:28,ASD6F32,Nissan/Kicks,2025-06-12 06:18:00,2025-06-12 19:28:00,0 days 13:10:00,0,1,13.166666666666666,6,6,Thursday,Quinta
12/06/2025,06:17,15:32,ZXC7V54,Fiat/Fastback,2025-06-12 06:17:00,2025-06-12 15:32:00,0 days 09:15:00,0,1,9.25,6,6,Thursday,Quinta
12/06/2025,06:32,18:52,VBN8G76,Renault/Kwid,2025-06-12 06:32:00,2025-06-12 18:52:00,0 days 12:20:00,0,1,12.333333333333334,6,6,Thursday,Quinta
12/06/2025,06:10,19:41,MNB9H98,Jeep/Compass,2025-06-12 06:10:00,2025-06-12 19:41:00,0 days 13:31:00,0,1,13.516666666666667,6,6,Thursday,Quinta
12/06/2025,06:33,18:13,POI0J21,Peugeot/208,2025-06-12 06:33:00,2025-06-12 18:13:00,0 days 11:40:00,0,1,11.666666666666666,6,6,Thursday,Quinta
12/06/2025,06:04,16:49,LKM1Z43,Citroen/C3,2025-06-12 06:04:00,2025-06-12 16:49:00,0 days 10:45:00,0,1,10.75,6,6,Thursday,Quinta
12/06/2025,06:28,17:31,HGF2X65,BYD/Dolphin,2025-06-12 06:28:00,2025-06-12 17:31:00,0 days 11:03:00,0,1,11.05,6,6,Thursday,Quinta
12/06/2025,06:50,17:51,QAZ3W87,Toyota/Etios,2025-06-12 06:50:00,2025-06-12 17:51:00,0 days 11:01:00,0,1,11.016666666666667,6,6,Thursday,Quinta
12/06/2025,08:42,15:16,WSX4E09,Chevrolet/Cruze,2025-06-12 08:42:00,2025-06-12 15:16:00,0 days 06:34:00,0,1,6.566666666666666,6,8,Thursday,Quinta
12/06/2025,09:36,17:20,EDC5R21,Volkswagen/Fox,2025-06-12 09:36:00,2025-06-12 17:20:00,0 days 07:44:00,0,1,7.733333333333333,6,9,Thursday,Quinta
12/06/2025,09:00,17:07,RFV6T43,Hyundai/Tucson,2025-06-12 09:00:00,2025-06-12 17:07:00,0 days 08:07:00,0,1,8.116666666666667,6,9,Thursday,Quinta
12/06/2025,09:08,19:58,TGB7Y65,Honda/Fit,2025-06-12 09:08:00,2025-06-12 19:58:00,0 days 10:50:00,0,1,10.833333333333334,6,9,Thursday,Quinta
12/06/2025,09:00,19:16,YHN8U87,Nissan/March,2025-06-12 09:00:00,2025-06-12 19:16:00,0 days 10:16:00,0,1,10.266666666666667,6,9,Thursday,Quinta
12/06/2025,08:08,15:56,UJM9I09,Fiat/Palio,2025-06-12 08:08:00,2025-06-12 15:56:00,0 days 07:48:00,0,1,7.8,6,8,Thursday,Quinta
12/06/2025,08:08,15:43,IKL0O21,Renault/Sandero,2025-06-12 08:08:00,2025-06-12 15:43:00,0 days 07:35:00,0,1,7.583333333333333,6,8,Thursday,Quinta
12/06/2025,08:59,17:11,OLP1P43,Jeep/Renegade,2025-06-12 08:59:00,2025-06-12 17:11:00,0 days 08:12:00,0,1,8.2,6,8,Thursday,Quinta
12/06/2025,08:17,17:06,PAS2D65,Peugeot/308,2025-06-12 08:17:00,2025-06-12 17:06:00,0 days 08:49:00,0,1,8.816666666666666,6,8,Thursday,Quinta
12/06/2025,09:15,18:37,DFG3S87,Citroen/C4,2025-06-12 09:15:00,2025-06-12 18:37:00,0 days 09:22:00,0,1,9.366666666666667,6,9,Thursday,Quinta
12/06/2025,08:24,15:39,SDF4G09,Ford/Focus,2025-06-12 08:24:00,2025-06-12 15:39:00,0 days 07:15:00,0,1,7.25,6,8,Thursday,Quinta
12/06/2025,08:22,15:30,GHG5H21,Kia/Soul,2025-06-12 08:22:00,2025-06-12 15:30:00,0 days 07:08:00,0,1,7.133333333333334,6,8,Thursday,Quinta
12/06/2025,08:32,19:18,HJK6J43,Mitsubishi/ASX,2025-06-12 08:32:00,2025-06-12 19:18:00,0 days 10:46:00,0,1,10.766666666666667,6,8,Thursday,Quinta
12/06/2025,09:03,18:40,JKL7K65,Suzuki/Swift,2025-06-12 09:03:00,2025-06-12 18:40:00,0 days 09:37:00,0,1,9.616666666666667,6,9,Thursday,Quinta
12/06/2025,10:57,17:24,AJC7M65,Chevrolet/Celta,2025-06-12 10:57:00,2025-06-12 17:24:00,0 days 06:27:00,0,1,6.45,6,10,Thursday,Quinta
12/06/2025,10:32,16:15,DEF7L65,Fiat/Uno,2025-06-12 10:32:00,2025-06-12 16:15:00,0 days 05:43:00,0,1,5.716666666666667,6,10,Thursday,Quinta
12/06/2025,09:00,19:22,JBL7K65,Ford/Fiesta,2025-06-12 09:00:00,2025-06-12 19:22:00,0 days 10:22:00,0,1,10.366666666666667,6,9,Thursday,Quinta
